50952.040573695,4,4,0.0,2.79
50952.633480859,4,1,0.2,0.75
50952.639233062,4,1,0.92,0.97
50952.664168421,4,1,0.23,0.76
50952.703851325,4,1,0.0,0.69
50952.70682379,4,3,2.3,2.78
50952.714009365,4,2,0.66,1.59
50952.760149385,4,1,0.2,0.75
50952.786743419,3,1,0.97,0.99
50952.799291624,3,1,0.99,0.99
50952.80277416,2,1,0.99,0.99
50952.80777944,3,1,0.99,0.99
50952.82876761,4,2,0.2,1.45
51027.197094432,4,1,0.69,0.9
51038.987114504,4,1,0.69,0.9
51044.859110422,4,1,0.69,0.9
51281.832789155,4,1,0.69,0.9
51368.566780796,4,1,0.69,0.9
51433.951763546,4,1,0.69,0.9
51436.044684004,4,1,0.69,0.9
51441.31268937,4,1,0.69,0.9
51477.102702171,4,1,0.69,0.9
51611.412506739,4,1,0.69,0.9
51699.354481735,4,1,0.69,0.9
51699.635495522,4,1,0.69,0.9
51831.290353655,4,1,0.69,0.9
51841.306260804,4,1,0.69,0.9
51900.215282841,4,1,0.69,0.9
52025.3942016,4,1,0.69,0.9
52027.164136595,4,1,0.69,0.9
52069.4300723,4,1,0.69,0.9
52231.283917929,4,1,0.69,0.9
52254.402982906,4,1,0.69,0.9
52362.053871604,4,1,0.69,0.9
52363.823828435,4,1,0.69,0.9
52383.121882954,4,1,0.69,0.9
52526.562721237,4,1,0.69,0.9
52559.697676265,4,1,0.69,0.9
52580.698488112,4,1,0.2,0.75
52580.734096166,4,1,0.0,0.69
52580.74039456,4,2,0.14,1.44
52617.72167387,4,1,0.69,0.9
52625.967598066,4,1,0.69,0.9
52627.73763874,4,1,0.69,0.9
52856.746416726,4,1,0.69,0.9
52891.047360497,4,1,0.69,0.9
52913.885391466,4,1,0.69,0.9
52973.117264861,4,1,0.69,0.9
53024.191185855,4,1,0.69,0.9
53108.874202262,4,1,0.69,0.9
53115.673093565,4,1,0.69,0.9
53116.235127797,4,1,0.69,0.9
53142.009173267,4,1,0.69,0.9
53155.565057105,4,1,0.69,0.9
53251.148959119,4,1,0.69,0.9
53279.858955855,4,1,0.69,0.9
53410.628925422,4,1,0.69,0.9
53420.644828629,4,1,0.69,0.9
53421.529825624,4,1,0.69,0.9
53548.478743932,4,1,0.69,0.9
54390.602029661,4,1,0.69,0.9
54408.361093341,4,1,0.69,0.9
54415.210020452,4,1,0.69,0.9
54415.772090659,4,1,0.69,0.9
54416.376072672,4,1,0.69,0.9
54496.763924494,4,1,0.69,0.9
54588.807886385,4,1,0.69,0.9
54816.931732719,4,1,0.69,0.9
54918.991655232,4,1,0.69,0.9
54927.23758627,4,1,0.69,0.9
54944.765627209,4,1,0.69,0.9
54977.015671342,4,1,0.69,0.9
54987.91656175,4,1,0.69,0.9
55307.199388582,4,1,0.69,0.9
55308.969310011,4,1,0.69,0.9
55406.323291407,4,1,0.69,0.9
55463.181162041,4,1,0.69,0.9
