1854266.691816429,4,4,0.0,2.79
1854316.359837271,4,1,0.69,0.9
1854349.490839907,4,1,0.69,0.9
1854371.162874061,4,1,0.69,0.9
1854543.599125764,4,1,0.69,0.9
1854720.175271046,4,1,0.69,0.9
1854933.573527451,4,1,0.69,0.9
1854959.347575772,4,1,0.69,0.9
1855084.379669806,4,1,0.69,0.9
1855287.761967769,4,1,0.69,0.9
1855355.802040651,4,1,0.69,0.9
1855412.098116377,4,1,0.69,0.9
1855572.878256132,4,1,0.69,0.9
1855612.074322894,4,1,0.69,0.9
1855615.614301416,4,1,0.69,0.9
1855626.192283697,4,1,0.69,0.9
1855734.036336329,4,1,0.69,0.9
1855745.780474895,4,1,0.69,0.9
1855827.661536796,4,1,0.69,0.9
1855879.205568227,4,1,0.69,0.9
1855913.225609561,4,1,0.69,0.9
1856113.805831456,4,1,0.69,0.9
1856133.84182219,4,1,0.69,0.9
1856186.27089794,4,1,0.69,0.9
1856267.133050106,4,1,0.69,0.9
1856271.189064829,4,1,0.69,0.9
1856274.775054461,4,1,0.69,0.9
1856293.926032529,4,1,0.69,0.9
1856361.081126015,4,1,0.69,0.9
1856413.510185214,4,1,0.69,0.9
1856613.209507915,4,1,0.69,0.9
1856833.08381086,4,1,0.69,0.9
1856859.742863495,4,1,0.69,0.9
1856953.409944025,4,1,0.69,0.9
1857257.967363427,4,1,0.69,0.9
1857336.02745992,4,1,0.69,0.9
1857341.618450064,4,1,0.69,0.9
1857377.408479415,4,1,0.69,0.9
1857410.543527782,4,1,0.69,0.9
1857428.067559407,4,1,0.69,0.9
1857433.662598219,4,1,0.69,0.9
1857434.547595171,4,1,0.69,0.9
1857536.326714292,4,1,0.69,0.9
1857597.286828021,4,1,0.69,0.9
1857638.667844827,4,1,0.69,0.9
1857661.786909471,4,1,0.69,0.9
1857823.637058935,4,1,0.69,0.9
1857832.772074467,4,1,0.69,0.9
1857850.296091005,4,1,0.69,0.9
1857874.300159009,4,1,0.69,0.9
1857893.451149469,4,1,0.69,0.9
1858039.975346834,4,1,0.69,0.9
1858102.74740514,4,1,0.69,0.9
1858344.104680424,4,1,0.69,0.9
1858465.743863635,4,1,0.69,0.9
1858532.013963219,4,1,0.69,0.9
1858533.783956209,4,1,0.69,0.9
1858561.327998286,4,1,0.69,0.9
1858629.368065285,4,1,0.69,0.9
1858669.864092464,4,1,0.69,0.9
1858670.749084274,4,1,0.69,0.9
1858693.868148971,4,1,0.69,0.9
1858727.930167297,4,1,0.69,0.9
1858729.096166777,4,1,0.69,0.9
1858795.928283701,4,1,0.69,0.9
1858796.813283792,4,1,0.69,0.9
1858829.948321992,4,1,0.69,0.9
1858830.833338749,4,1,0.69,0.9
1859064.552644542,4,1,0.69,0.9
1859161.017719202,4,1,0.69,0.9
1859185.906781552,4,1,0.69,0.9
1859192.38276485,4,1,0.69,0.9
1859195.037745766,4,1,0.69,0.9
1859210.648751499,4,1,0.69,0.9
1859269.557856724,4,1,0.69,0.9
1859287.966885736,4,1,0.69,0.9
1859297.982867354,4,1,0.69,0.9
1859307.117876772,4,1,0.69,0.9
1859328.462928879,4,1,0.69,0.9
1859330.236958675,4,1,0.69,0.9
1859381.781027286,4,1,0.69,0.9
1859398.272994817,4,1,0.69,0.9
1859447.166146067,4,1,0.69,0.9
1859490.317170642,4,1,0.69,0.9
1859506.813185376,4,1,0.69,0.9
1859524.34125552,4,1,0.69,0.9
1859534.357242107,4,1,0.69,0.9
1859565.722297916,4,1,0.69,0.9
1859616.381382217,4,1,0.69,0.9
1859690.901498029,4,1,0.69,0.9
1859719.330534851,4,1,0.69,0.9
1859769.842556225,4,1,0.69,0.9
1859864.541736476,4,1,0.69,0.9
1860015.209954372,4,1,0.69,0.9
1860055.102006979,4,1,0.69,0.9
1860267.619348955,4,1,0.69,0.9
1860379.695458451,4,1,0.69,0.9
1860469.084635324,4,1,0.69,0.9
1860527.712737574,4,1,0.69,0.9
1860532.418730672,4,1,0.69,0.9
1860616.954818451,4,1,0.69,0.9
1860623.430809589,4,1,0.69,0.9
1860632.708856212,4,1,0.69,0.9
1860675.863920149,4,1,0.69,0.9
1860732.998989552,4,1,0.69,0.9
1860750.379996757,4,1,0.69,0.9
1860768.789042539,4,1,0.69,0.9
1860894.01019265,4,1,0.69,0.9
1860921.512320836,4,1,0.69,0.9
1861074.088533071,4,1,0.69,0.9
1861080.564554617,4,1,0.69,0.9
1861163.473677357,4,1,0.69,0.9
1861230.628785077,4,1,0.69,0.9
1861279.240898579,4,1,0.69,0.9
1861461.693141334,23,19,0.0,13.29
1861461.695738737,219,196,13.29,141.13
1861461.70035014,270,150,111.65,138.48
1861514.424291666,4,1,0.69,0.9
1861521.785283084,4,1,0.69,0.9
1861620.909465779,4,1,0.69,0.9
1861725.905622666,4,1,0.69,0.9
1861736.810659074,4,1,0.69,0.9
1861759.929742835,4,1,0.69,0.9
1861837.100812942,4,1,0.69,0.9
1861885.993968822,4,1,0.69,0.9
1861912.086973387,4,1,0.69,0.9
1861965.686095445,4,1,0.69,0.9
1862014.70914313,4,1,0.69,0.9
1862048.729200652,4,1,0.69,0.9
1862055.209237557,4,1,0.69,0.9
1862073.618276277,4,1,0.69,0.9
1862082.753296865,4,1,0.69,0.9
1862084.519259859,4,1,0.69,0.9
1862148.134357666,4,1,0.69,0.9
1862193.059447814,4,1,0.69,0.9
1862252.853557915,4,1,0.69,0.9
